point_id,lon,lat,worldcover_raw_code,worldcover_suggested_label,verified_label,google_maps_check_link,dryseason_blue,dryseason_green,dryseason_red,dryseason_rededge,dryseason_nir,dryseason_swir1,dryseason_swir2,ndvi_s1_land_prep_mar_apr,ndvi_s2_early_growth_may_jun,ndvi_s3_peak_growth_jun_sep,ndvi_s4_maturity_sep_oct,ndvi_s5_postharvest_dec_jan,ndvi_amplitude
71,8.59037937019147,7.741341794630728,60,bare_land,,"https://www.google.com/maps/@7.741341794630728,8.59037937019147,17z/data=!3m1!1e3",0.17880000174045563,0.260699987411499,0.3492000102996826,0.3950999975204468,0.43700000643730164,0.6219499707221985,0.5760999917984009,0.06254948675632477,0.07240890711545944,-0.1142425611615181,-0.3107207715511322,0.1116764098405838,0.4223971962928772
72,8.7573761815093,7.759936921011999,60,bare_land,,"https://www.google.com/maps/@7.759936921011999,8.7573761815093,17z/data=!3m1!1e3",0.13689999282360077,0.2071000039577484,0.29190000891685486,0.32580000162124634,0.34940001368522644,0.49570000171661377,0.4624499976634979,0.03267800807952881,0.0886932834982872,-0.09872071444988251,-0.23472890257835388,0.0896616280078888,0.3243905305862427
73,8.634666313698574,7.747630001619569,60,bare_land,,"https://www.google.com/maps/@7.747630001619569,8.634666313698574,17z/data=!3m1!1e3",0.05350000038743019,0.09719999879598618,0.1469999998807907,0.17000000178813934,0.15839999914169312,0.3084999918937683,0.2639000117778778,-0.147849440574646,0.03060711920261383,0.03060711920261383,-0.22181332111358643,0.037328090518713,0.2591414153575897
74,8.787020585885244,7.760745404767718,60,bare_land,,"https://www.google.com/maps/@7.760745404767718,8.787020585885244,17z/data=!3m1!1e3",0.017249999567866325,0.04129999876022339,0.040150001645088196,0.0596500001847744,0.05034999921917915,0.06129999831318855,0.04809999838471413,-0.01937406323850155,0.001858732895925641,-0.16175653040409088,-0.39505788683891296,0.11270715296268463,0.5077650547027588
75,8.561453618042833,7.985953046496476,60,bare_land,,"https://www.google.com/maps/@7.985953046496476,8.561453618042833,17z/data=!3m1!1e3",0.03779999911785126,0.0697999969124794,0.10320000350475311,0.14284999668598175,0.23205000162124634,0.2768999934196472,0.2053000032901764,0.16724984347820282,0.4390789568424225,0.4930817484855652,0.506263017654419,0.3843400478363037,0.33901315927505493
76,8.7611491057026,7.757241975159644,60,bare_land,,"https://www.google.com/maps/@7.757241975159644,8.7611491057026,17z/data=!3m1!1e3",0.05689999833703041,0.08720000088214874,0.09309999644756317,0.08910000324249268,0.04960000142455101,0.05025000125169754,0.039900001138448715,-0.3477261960506439,-0.35939085483551025,-0.21350179612636566,-1.0,-0.3048352897167206,0.7864981889724731
77,8.764562703782246,7.7891321677458905,60,bare_land,,"https://www.google.com/maps/@7.7891321677458905,8.764562703782246,17z/data=!3m1!1e3",0.13249999284744263,0.19930000603199005,0.2660999894142151,0.29704999923706055,0.31459999084472656,0.4796999990940094,0.45535001158714294,0.04912750795483589,0.043346796184778214,-0.08872649818658829,-0.23724791407585144,0.08351989835500717,0.3207678198814392
78,8.568999466429432,7.738197691136307,60,bare_land,,"https://www.google.com/maps/@7.738197691136307,8.568999466429432,17z/data=!3m1!1e3",0.15700000524520874,0.22380000352859497,0.29159998893737793,0.3276999890804291,0.3560999929904938,0.5296000242233276,0.4945000112056732,0.05834777280688286,0.14338724315166473,0.024538325145840645,-0.07788162678480148,0.09958314895629883,0.22126886248588562
79,8.563340080139483,7.738646848778373,60,bare_land,,"https://www.google.com/maps/@7.738646848778373,8.563340080139483,17z/data=!3m1!1e3",0.1477999985218048,0.22439999878406525,0.30959999561309814,0.35109999775886536,0.38350000977516174,0.5694000124931335,0.5288000106811523,0.043757114559412,0.07343685626983643,0.035302601754665375,-0.22934454679489136,0.10662244260311127,0.3359670042991638
80,8.663592065847212,7.7408028054602624,80,water,,"https://www.google.com/maps/@7.7408028054602624,8.663592065847212,17z/data=!3m1!1e3",0.06419999897480011,0.10580000281333923,0.09960000216960907,0.09040000289678574,0.03920000046491623,0.03530000150203705,0.031199999153614044,-0.5335463285446167,-0.22162804007530212,-0.17193426191806793,-0.2824055552482605,-0.43515849113464355,0.36161208152770996
81,8.79285963523202,7.7982051521155,80,water,,"https://www.google.com/maps/@7.7982051521155,8.79285963523202,17z/data=!3m1!1e3",0.0835999995470047,0.13860000669956207,0.1242000013589859,0.11810000240802765,0.03420000150799751,0.02710000053048134,0.02630000002682209,-0.4335496127605438,-0.3086012899875641,-0.07908020913600922,-0.33973801136016846,-0.5681818127632141,0.4891015887260437
82,8.642840982784065,7.745114718824027,80,water,,"https://www.google.com/maps/@7.745114718824027,8.642840982784065,17z/data=!3m1!1e3",0.0812000036239624,0.13459999859333038,0.12399999797344208,0.12620000541210175,0.04560000076889992,0.026799999177455902,0.025299999862909317,-0.36667752265930176,-0.14207513630390167,-0.1042172908782959,-0.11038962751626968,-0.46226415038108826,0.35804685950279236
83,8.744170946832753,7.772962492631734,80,water,,"https://www.google.com/maps/@7.772962492631734,8.744170946832753,17z/data=!3m1!1e3",0.08775000274181366,0.13940000534057617,0.1412999927997589,0.14669999480247498,0.065700002014637,0.11514999717473984,0.10360000282526016,-0.40387725830078125,-0.18717332184314728,-0.06348105520009995,-0.23512744903564453,-0.3652173578739166,0.3403961956501007
84,8.819809093755623,7.810691734564756,80,water,,"https://www.google.com/maps/@7.810691734564756,8.819809093755623,17z/data=!3m1!1e3",0.0807500034570694,0.12389999628067017,0.1298000067472458,0.13439999520778656,0.05485000088810921,0.05169999971985817,0.04374999925494194,-0.3810633420944214,-0.2245613932609558,-0.08533812314271927,-0.2014569789171219,-0.40590307116508484,0.32056495547294617
85,8.814239538994059,7.8108713976215824,80,water,,"https://www.google.com/maps/@7.8108713976215824,8.814239538994059,17z/data=!3m1!1e3",0.08869999647140503,0.13590000569820404,0.12950000166893005,0.11845000088214874,0.03689999878406525,0.034449998289346695,0.031300000846385956,-0.4126621186733246,-0.20551544427871704,-0.09137891232967377,-0.2415779083967209,-0.556490421295166,0.46511149406433105
86,8.724677505167364,7.766314959529254,80,water,,"https://www.google.com/maps/@7.766314959529254,8.724677505167364,17z/data=!3m1!1e3",0.11680000275373459,0.179299995303154,0.241799995303154,0.2877500057220459,0.28839999437332153,0.4622499942779541,0.4377500116825104,0.042208656668663025,0.02022244967520237,-0.0698869451880455,-0.16332374513149261,0.0878913626074791,0.2512151002883911
87,8.562890922497417,7.738736680306786,80,water,,"https://www.google.com/maps/@7.738736680306786,8.562890922497417,17z/data=!3m1!1e3",0.15600000321865082,0.24220000207424164,0.3384000062942505,0.38339999318122864,0.4180000126361847,0.5888000130653381,0.5486000180244446,0.053780220448970795,0.08446162194013596,-0.014191100373864174,-0.21889372169971466,0.10523533076047897,0.32412904500961304
88,8.813071729124715,7.788503347047012,80,water,,"https://www.google.com/maps/@7.788503347047012,8.813071729124715,17z/data=!3m1!1e3",0.15970000624656677,0.23350000381469727,0.31380000710487366,0.34689998626708984,0.37560001015663147,0.5430999994277954,0.5116999745368958,0.061664924025535583,0.030885007232427597,-0.029893919825553894,-0.32710281014442444,0.08964317291975021,0.41674599051475525
89,8.633678166886057,7.739814658647731,80,water,,"https://www.google.com/maps/@7.739814658647731,8.633678166886057,17z/data=!3m1!1e3",0.06750000268220901,0.10740000009536743,0.10620000213384628,0.10090000182390213,0.03680000081658363,0.024800000712275505,0.024399999529123306,-0.19691118597984314,-0.3895065486431122,-0.2385542243719101,-0.18165139853954315,-0.4853146970272064,0.30366331338882446
90,8.728450429360663,7.759038605727881,80,water,,"https://www.google.com/maps/@7.759038605727881,8.728450429360663,17z/data=!3m1!1e3",0.12710000574588776,0.2062000036239624,0.28325000405311584,0.34474998712539673,0.35019999742507935,0.5426499843597412,0.5165500044822693,0.06742071360349655,0.06365042179822922,-0.07974814623594284,-0.07974814623594284,0.10569104552268982,0.18543919920921326
91,8.69961450874041,7.763260687563246,80,water,,"https://www.google.com/maps/@7.763260687563246,8.69961450874041,17z/data=!3m1!1e3",0.07779999822378159,0.12229999899864197,0.11540000140666962,0.10764999687671661,0.04340000078082085,0.031550001353025436,0.029850000515580177,-0.44246426224708557,-0.24397674202919006,-0.06777315586805344,-0.15524718165397644,-0.45340049266815186,0.3856273293495178
92,8.798878347635622,7.931515140278833,90,water,,"https://www.google.com/maps/@7.931515140278833,8.798878347635622,17z/data=!3m1!1e3",0.010999999940395355,0.031199999153614044,0.028699999675154686,0.06030000001192093,0.10414999723434448,0.07999999821186066,0.05195000022649765,0.6147952675819397,0.8415178656578064,,0.36059480905532837,0.5679337382316589,0.480923056602478
93,8.816126001090709,7.785269412024178,80,water,,"https://www.google.com/maps/@7.785269412024178,8.816126001090709,17z/data=!3m1!1e3",0.07440000027418137,0.11479999870061874,0.11680000275373459,0.13019999861717224,0.0649000033736229,0.03465000167489052,0.03240000084042549,-0.4383561611175537,-0.3109726905822754,-0.10410652309656143,-0.20144592225551605,-0.28563565015792847,0.3342496454715729
94,8.809478467988242,7.935108401415306,90,water,,"https://www.google.com/maps/@7.935108401415306,8.809478467988242,17z/data=!3m1!1e3",0.01510000042617321,0.04455000162124634,0.049300000071525574,0.11185000091791153,0.20520000159740448,0.16290000081062317,0.0953499972820282,0.6953850984573364,0.811622142791748,0.6303818225860596,0.6701846718788147,0.6125736832618713,0.1990484595298767
95,8.68092955083074,7.761643720051836,80,water,,"https://www.google.com/maps/@7.761643720051836,8.68092955083074,17z/data=!3m1!1e3",0.08860000222921371,0.13860000669956207,0.1289999932050705,0.11940000206232071,0.04490000009536743,0.03420000150799751,0.03280000016093254,-0.4455523192882538,-0.1055021733045578,0.0019342326559126377,-0.11086098849773407,-0.48361125588417053,0.48554548621177673
96,8.622718720419783,7.740084153232971,80,water,,"https://www.google.com/maps/@7.740084153232971,8.622718720419783,17z/data=!3m1!1e3",0.13500000536441803,0.23420000076293945,0.3440000116825104,0.3937999904155731,0.4406000077724457,0.6434000134468079,0.5935999751091003,0.06960126757621765,0.08715058118104935,0.0840255543589592,-0.4834710657596588,0.12312005460262299,0.6065911054611206
97,8.622269562777717,7.73667055515331,80,water,,"https://www.google.com/maps/@7.73667055515331,8.622269562777717,17z/data=!3m1!1e3",0.13040000200271606,0.21439999341964722,0.30959999561309814,0.3476000130176544,0.3928999900817871,0.5745999813079834,0.5347999930381775,0.04319123178720474,0.06958522647619247,-0.011898007243871689,-0.5372775197029114,0.11857650429010391,0.6558540463447571
98,8.616340681902528,7.735412913755539,90,water,,"https://www.google.com/maps/@7.735412913755539,8.616340681902528,17z/data=!3m1!1e3",0.14959999918937683,0.22699999809265137,0.32330000400543213,0.36419999599456787,0.38999998569488525,0.5767999887466431,0.5335999727249146,0.04095727577805519,0.05150895565748215,0.05992414429783821,-0.5179124474525452,0.0935090184211731,0.6114214658737183
99,8.622718720419783,7.737029881266963,80,water,,"https://www.google.com/maps/@7.737029881266963,8.622718720419783,17z/data=!3m1!1e3",0.121799997985363,0.20880000293254852,0.30300000309944153,0.3407999873161316,0.38839998841285706,0.5898000001907349,0.5449000000953674,0.05376024171710014,0.07646622508764267,-0.006792708300054073,-0.2460882067680359,0.1235174834728241,0.36960569024086
100,8.64698411864321,7.896873540093114,30,vegetation_forest,,"https://www.google.com/maps/@7.896873540093114,8.64698411864321,17z/data=!3m1!1e3",0.0434500016272068,0.0778999999165535,0.11909999698400497,0.13920000195503235,0.2567000091075897,0.34060001373291016,0.2476000040769577,0.17731907963752747,0.5027295351028442,0.5342934131622314,0.39742833375930786,0.36615222692489624,0.356974333524704
101,8.769860737792955,7.853098372837645,30,vegetation_forest,,"https://www.google.com/maps/@7.853098372837645,8.769860737792955,17z/data=!3m1!1e3",0.041999999433755875,0.07900000363588333,0.1080000028014183,0.1737000048160553,0.29100000858306885,0.335099995136261,0.25609999895095825,0.36496010422706604,0.4618428349494934,,,0.45864662528038025,0.09688273072242737
102,8.672915046189116,7.9523346239550285,30,vegetation_forest,,"https://www.google.com/maps/@7.9523346239550285,8.672915046189116,17z/data=!3m1!1e3",0.056299999356269836,0.10639999806880951,0.15360000729560852,0.2071000039577484,0.3107999861240387,0.3637000024318695,0.24500000476837158,0.1784728318452835,0.5852193832397461,0.4822704792022705,0.35262531042099,0.3385012447834015,0.4067465662956238
103,8.579181141396845,7.735708877000666,30,vegetation_forest,,"https://www.google.com/maps/@7.735708877000666,8.579181141396845,17z/data=!3m1!1e3",0.08699999749660492,0.14329999685287476,0.18299999833106995,0.2172500044107437,0.23010000586509705,0.3156999945640564,0.27379998564720154,0.2565804421901703,0.4521706700325012,-0.040530573576688766,-0.04241234436631203,0.11401599645614624,0.49458301067352295
104,8.801220731536688,7.76691709706567,30,vegetation_forest,,"https://www.google.com/maps/@7.76691709706567,8.801220731536688,17z/data=!3m1!1e3",0.048700001090765,0.08889999985694885,0.12370000034570694,0.18039999902248383,0.27140000462532043,0.32440000772476196,0.21389999985694885,0.20915032923221588,0.37796977162361145,0.5066368579864502,0.6616970896720886,0.3738294243812561,0.45254677534103394
105,8.684536825827552,7.921264121515582,30,vegetation_forest,,"https://www.google.com/maps/@7.921264121515582,8.684536825827552,17z/data=!3m1!1e3",0.05260000005364418,0.08810000121593475,0.11490000039339066,0.16484999656677246,0.2508000135421753,0.36169999837875366,0.288100004196167,0.17512691020965576,0.25069794058799744,0.3052442967891693,0.3914157748222351,0.37161609530448914,0.21628886461257935
106,8.648747080747693,7.8507301420852516,20,vegetation_forest,,"https://www.google.com/maps/@7.8507301420852516,8.648747080747693,17z/data=!3m1!1e3",0.061000000685453415,0.10819999873638153,0.15469999611377716,0.16775000095367432,0.2768999934196472,0.3110499978065491,0.21995000541210175,0.19021527469158173,0.3079736828804016,0.6362572908401489,0.5329440832138062,0.28313252329826355,0.446042001247406
107,8.711926175289674,7.884519024407363,20,vegetation_forest,,"https://www.google.com/maps/@7.884519024407363,8.711926175289674,17z/data=!3m1!1e3",0.07150000333786011,0.10930000245571136,0.16380000114440918,0.18160000443458557,0.30559998750686646,0.35899999737739563,0.2342499941587448,0.1497684121131897,0.21730950474739075,0.729555070400238,0.6591557264328003,0.3020877540111542,0.5797866582870483
108,8.689343878927605,7.932960601369079,20,vegetation_forest,,"https://www.google.com/maps/@7.932960601369079,8.689343878927605,17z/data=!3m1!1e3",0.03824999928474426,0.07519999891519547,0.09839999675750732,0.15504999458789825,0.27639999985694885,0.31984999775886536,0.21654999256134033,0.1589578241109848,0.34350478649139404,0.4082934558391571,0.6189170479774475,0.47491997480392456,0.4599592089653015
109,8.661627768076817,7.943251490785792,20,vegetation_forest,,"https://www.google.com/maps/@7.943251490785792,8.661627768076817,17z/data=!3m1!1e3",0.03929999843239784,0.07765000313520432,0.09430000185966492,0.16380000114440918,0.3000999987125397,0.2944500148296356,0.187049999833107,0.1944444626569748,0.4865112006664276,0.6146214008331299,,0.5218052864074707,0.4201769232749939
110,8.698654737950218,7.960230470195547,20,vegetation_forest,,"https://www.google.com/maps/@7.960230470195547,8.698654737950218,17z/data=!3m1!1e3",0.016300000250339508,0.04690000042319298,0.04899999871850014,0.10790000110864639,0.24570000171661377,0.23250000178813934,0.1285499930381775,0.2987421154975891,0.6666666269302368,1.0,0.8465517163276672,0.6674584150314331,0.7012578845024109
111,8.593254522121217,7.831502185214576,20,vegetation_forest,,"https://www.google.com/maps/@7.831502185214576,8.593254522121217,17z/data=!3m1!1e3",0.05050000175833702,0.08659999817609787,0.10700000077486038,0.15860000252723694,0.2994000017642975,0.33160001039505005,0.24879999458789825,0.38604649901390076,0.4796667993068695,0.5865490436553955,0.6141492128372192,0.4734252095222473,0.22810271382331848
112,8.557699532426813,7.774860209097029,10,vegetation_forest,,"https://www.google.com/maps/@7.774860209097029,8.557699532426813,17z/data=!3m1!1e3",0.08839999884366989,0.1340000033378601,0.19280000030994415,0.2442999929189682,0.3589000105857849,0.4293999969959259,0.33059999346733093,0.2824055552482605,0.4070351719856262,0.4739803075790405,0.4708520174026489,0.301069438457489,0.19157475233078003
113,8.791101599273343,7.797760620593181,10,vegetation_forest,,"https://www.google.com/maps/@7.797760620593181,8.791101599273343,17z/data=!3m1!1e3",0.027149999514222145,0.06729999929666519,0.07540000230073929,0.1529500037431717,0.3509500026702881,0.31154999136924744,0.21770000457763672,0.31674692034721375,0.5616815686225891,0.6312507390975952,0.5062137842178345,0.6462999582290649,0.3295530378818512
114,8.712803252857453,7.782890519027009,20,vegetation_forest,,"https://www.google.com/maps/@7.782890519027009,8.712803252857453,17z/data=!3m1!1e3",0.043699998408555984,0.07569999992847443,0.10090000182390213,0.11420000344514847,0.19554999470710754,0.27549999952316284,0.19155000150203705,0.2544589340686798,0.46664533019065857,0.614408016204834,0.003767905058339238,0.3192780911922455,0.6106401085853577
115,8.705112370041872,7.785033327548945,20,vegetation_forest,,"https://www.google.com/maps/@7.785033327548945,8.705112370041872,17z/data=!3m1!1e3",0.04984999820590019,0.08164999634027481,0.10930000245571136,0.12894999980926514,0.21664999425411224,0.3022499978542328,0.18940000236034393,0.22017408907413483,0.37937936186790466,0.5956801772117615,0.3249930441379547,0.3293449580669403,0.37550610303878784
116,8.744363247881088,7.824489193691283,20,vegetation_forest,,"https://www.google.com/maps/@7.824489193691283,8.744363247881088,17z/data=!3m1!1e3",0.032600000500679016,0.06419999897480011,0.07779999822378159,0.14710000157356262,0.24120000004768372,0.31859999895095825,0.23999999463558197,0.31610676646232605,0.41467833518981934,0.5802134871482849,0.37656426429748535,0.5122256875038147,0.26410672068595886
117,8.699305087822136,7.904863098050189,30,vegetation_forest,,"https://www.google.com/maps/@7.904863098050189,8.699305087822136,17z/data=!3m1!1e3",0.04740000143647194,0.08489999920129776,0.12240000069141388,0.15919999778270721,0.27799999713897705,0.33504998683929443,0.22630000114440918,0.18970046937465668,0.2623767554759979,0.32947978377342224,0.32947978377342224,0.388611376285553,0.1989109069108963
118,8.59686282188161,7.984904480359838,30,vegetation_forest,,"https://www.google.com/maps/@7.984904480359838,8.59686282188161,17z/data=!3m1!1e3",0.041200000792741776,0.07765000313520432,0.10379999876022339,0.16030000150203705,0.2721500098705292,0.37404999136924744,0.2590000033378601,0.17857147753238678,0.42841100692749023,0.5539125204086304,0.549399197101593,0.4477989375591278,0.3753410577774048
119,8.70567864166453,7.943328448390989,30,vegetation_forest,,"https://www.google.com/maps/@7.943328448390989,8.70567864166453,17z/data=!3m1!1e3",0.05855000019073486,0.0934000015258789,0.12800000607967377,0.1659500002861023,0.23989999294281006,0.3695499897003174,0.30915001034736633,0.11727617681026459,0.3430194556713104,0.42560553550720215,0.330593079328537,0.3041587173938751,0.30832934379577637
120,8.641479472237906,7.774491345917811,20,vegetation_forest,,"https://www.google.com/maps/@7.774491345917811,8.641479472237906,17z/data=!3m1!1e3",0.041450001299381256,0.07240000367164612,0.09160000085830688,0.13420000672340393,0.2565999925136566,0.3050999939441681,0.2021999955177307,0.27244094014167786,0.48796242475509644,0.5817040205001831,0.6536672711372375,0.4738655686378479,0.3812263309955597
121,8.56414105909466,7.8304736372651895,10,vegetation_forest,,"https://www.google.com/maps/@7.8304736372651895,8.56414105909466,17z/data=!3m1!1e3",0.04910000041127205,0.09200000017881393,0.11420000344514847,0.1695999950170517,0.29510000348091125,0.3476000130176544,0.2703000009059906,0.20417633652687073,0.32928064465522766,0.39711982011795044,0.4578181207180023,0.44197410345077515,0.2536417841911316
122,8.648098344151967,7.889641313821552,20,vegetation_forest,,"https://www.google.com/maps/@7.889641313821552,8.648098344151967,17z/data=!3m1!1e3",0.06279999762773514,0.1096000000834465,0.1395999938249588,0.18479999899864197,0.3078500032424927,0.34804999828338623,0.2540999948978424,0.2140430361032486,0.40662723779678345,0.45346060395240784,0.3627586364746094,0.376019686460495,0.23941756784915924
123,8.609841008942967,7.896178538637695,20,vegetation_forest,,"https://www.google.com/maps/@7.896178538637695,8.609841008942967,17z/data=!3m1!1e3",0.05094999819993973,0.09049999713897705,0.1274999976158142,0.16965000331401825,0.2662000060081482,0.34255000948905945,0.2391500025987625,0.22255191206932068,0.4202454090118408,0.4643678069114685,0.3765532076358795,0.3522987365722656,0.24181589484214783
124,8.808742616355472,7.757056505753042,30,vegetation_forest,,"https://www.google.com/maps/@7.757056505753042,8.808742616355472,17z/data=!3m1!1e3",0.06109999865293503,0.0966000035405159,0.15060000121593475,0.19840000569820404,0.2973000109195709,0.36899998784065247,0.23409999907016754,0.18438982963562012,0.19565778970718384,,0.7531253695487976,0.3275284767150879,0.5687355399131775
